Id,Nivel,Area_m2,Area_km2,Perimetro_m,Perimetro_km,Indice_Gravelius,Circularidad,Compacidad,Coef_Compacidad,Eje_Mayor_m,Eje_Menor_m,Lado_Mayor_km,Lado_Menor_km,Relacion_Largo_Ancho,Orientacion_Azimut,Factor_Forma,Indice_Alargamiento,Relacion_Elongacion,Convexidad,Rectangularidad,Shape_Index,Altitud_Minima_m,Altitud_Maxima_m,Altitud_Media_m,Altitud_Mediana_m,Elev_Std,Relieve_m,Relieve_km,Relief_Ratio,Relacion_Relieve,Integral_Hipsometrica,Estadio_Geomorfologico,Altura_Simple_m,Altura_Ponderada_m,Elev_P5,Elev_P25,Elev_P75,Elev_P95,Asimetria_Altitudinal,Elev_Kurtosis,Elev_CV,Indice_Melton,Pendiente_Media_Grados,Pendiente_Media_porc,Pendiente_Std,Pendiente_Max,Pendiente_P25,Pendiente_P50,Pendiente_P75,Tipo_Relieve,Area_Pendiente_Suave_porc,Area_Pendiente_Fuerte_porc,Aspecto_Media_Grados,Aspecto_Varianza_Circular,Curv_Total_Media,Curv_Total_Std,Curv_Total_Pct_Pos,Curv_Total_Pct_Neg,Curv_Perfil_Media,Curv_Perfil_Std,Curv_Perfil_Pct_Pos,Curv_Perfil_Pct_Neg,Curv_Plano_Media,Curv_Plano_Std,Curv_Plano_Pct_Pos,Curv_Plano_Pct_Neg,Curv_Gaussiana_Media,Curv_Gaussiana_Std,Curv_Gaussiana_Pct_Pos,Curv_Gaussiana_Pct_Neg,Curv_Media_Media,Curv_Media_Std,Curv_Media_Pct_Pos,Curv_Media_Pct_Neg,Curv_Laplaciano_Media,Curv_Laplaciano_Std,Curv_Laplaciano_Pct_Pos,Curv_Laplaciano_Pct_Neg,TRI,TPI,Roughness,VRM,Indice_Rugosidad,Indice_Concavidad_Global,Indice_Variabilidad_Topo,Indice_Alineacion_Morfologica,Pendiente_Promedio_Grados,Pendiente_Promedio_Porc,Longitud_Ladera_PCA_m,Longitud_Ladera_Perfil_m,Longitud_Ladera_Horton_m,Longitud_Ladera_Repr_m,Grado_Incision_PCA,Grado_Incision_Perfil,Grado_Incision_Horton,Grado_Incision_Repr,ASNM_Minima_m,ASNM_Maxima_m,ASNM_Media_m,ASNM_Mediana_m,Orden_Maximo_Strahler,Longitud_Total_Drenajes_km,Longitud_Principal_km,Densidad_Drenaje_km_km2,Frecuencia_Drenaje_n_km2,Constante_Mantenimiento_km2_km,Coef_Horton_Bifurcacion,Sinuosidad_Media,Densidad_Confluencias_n_km,Numero_Robustez,Indice_Rugosidad_Drenaje,Tc_Kirpich_horas,Tc_Temez_horas
1,,0.6843101978302002,6.843101978302002e-07,3.7719170507070015,0.0037719170507070016,1.2862657198217655,0.6044196974323636,1.2862657198217655,1.2767141118960728,1.1104049879512017,1.2394447805512607,0.0011104049879512017,0.0012394447805512607,0.8958890346509292,44.450218675451154,0.5549964486166726,1.1162096658428644,0.8406208572039623,1.0,0.5000239295245877,1.2862657198217655,2297.6187,2297.6187,2297.6187,2297.6187,0.0,0.0,0.0,0.0,0.0,0.0,Plano,2297.6187,2297.61865234375,2297.6187,2297.6187,2297.6187,2297.6187,,,0.0,0.0,86.955505,1880.1768,0.0,86.955505,86.955505,86.955505,86.955505,Muy Fuerte,0.0,100.0,200.98753,0.000345267,-0.70785266,0.0,0.0,100.0,-0.0011837811,0.0,0.0,100.0,-0.70666885,0.0,0.0,100.0,-0.00084258243,0.0,0.0,100.0,0.35274255,0.0,100.0,0.0,-5.4039307,0.0,0.0,100.0,0.0,0.0,0.0,0.10351372,0.0,1.0,0.0,156.5373148938848,86.95550537109375,1880.1755886042,1.1104049879512017,0.0,0.021998741469387448,0.5662018647102945,0.0,0.0,0.0,0.0,2297.61865234375,2297.61865234375,2297.61865234375,2297.61865234375,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
2,,52214975.317121625,52.21497531712163,44221.411383604835,44.22141138360483,1.7263550876313762,0.3355364783105444,1.7263550876313762,1.713535444937435,12106.86451633758,8817.777850173577,12.10686451633758,8.817777850173577,1.3730062972837604,339.80277674025723,0.3562310018132667,0.728328778956306,0.6734741261320101,0.7296732905610722,0.504225999184049,1.7263550876313762,1464.8689,3141.1658,2183.454,2189.289,339.24158,1676.296875,1.6762968,0.13845838224570242,0.13845838224570242,0.42867419123649597,Maduro,2303.0173,2376.8760854681786,1573.618,1947.4088,2432.452,2724.9346,-0.057347774505615234,-0.5084808,0.15536922,0.2319815238234912,22.807598,42.051735,13.154193,89.83418,12.756561,21.717562,31.855307,Moderado,31.107059055151286,2.2139572367438274,156.21956,1.4366782,-7.903024e-05,0.07958455,49.79493026131228,50.20503526578227,0.00015874533,0.06893628,50.375950015819235,49.623906347074744,-0.00023777645,0.061587635,49.44943131196984,50.550392493180105,1.5395099e-05,0.08278491,40.83766287490243,59.16121292534777,0.00019826333,0.05185749,50.491405521640175,49.50857532674569,-0.024599614,3.2500644,49.48463389391385,50.47873289856616,0.44489097364148233,0.0051279265725021625,1.4164584084417362,0.0027064884,0.44489097364148233,0.004101050044699867,0.202375590801239,176.41678197556308,22.807598114013672,42.05173469336506,12106.86451633758,97.26862901250448,8591.78930889616,6931.974151415415,0.13845838224570242,17.233684611556537,0.19510451370872411,0.24182099332521645,1464.868896484375,3141.165771484375,2183.4541015625,2189.2890625,1,0.22569343417595164,0.045112698372208083,0.004322388985252384,0.17236434462219963,115.67677081029879,1.0,1.1309513605177175,35.44631251329697,0.007245607148512993,0.004322388985252384,0,0
